b,svm,2738698813,poly,0.085427135678392,0.09941520467836262,171,2163,[0.91       0.93       0.92       0.89795918]
b,svm,2738698813,rbf,0.07788944723618085,0.09941520467836262,171,2600,[0.91      0.93      0.92      0.8877551]
b,svm,2738698813,sigmoid,0.5376884422110553,0.5146198830409356,171,4740,[0.57       0.52       0.43       0.45918367]
b,svm,2738698813,linear,0.027100271002710064,0.07999999999999996,200,715782,[0.95698925 0.95652174 0.97826087 0.93478261]
b,svm,2738698813,poly,0.08130081300813008,0.10499999999999998,200,1956,[0.92473118 0.91304348 0.92391304 0.89130435]
b,svm,2738698813,rbf,0.07588075880758804,0.09999999999999998,200,1957,[0.92473118 0.91304348 0.93478261 0.88043478]
b,svm,2738698813,sigmoid,0.5528455284552846,0.495,200,4882,[0.55913978 0.5        0.52173913 0.47826087]
b,svm,2738698813,linear,0.029325513196480912,0.07456140350877194,228,776718,[0.96511628 0.96511628 0.97647059 0.95238095]
b,svm,2738698813,poly,0.08504398826979476,0.10087719298245612,228,1815,[0.95348837 0.89534884 0.92941176 0.89285714]
b,svm,2738698813,rbf,0.08211143695014667,0.10526315789473684,228,2021,[0.93023256 0.89534884 0.92941176 0.88095238]
b,svm,2738698813,sigmoid,0.5454545454545454,0.5087719298245614,228,3818,[0.60465116 0.48837209 0.44705882 0.48809524]
b,svm,2738698813,linear,0.03205128205128205,0.07003891050583655,257,690509,[0.96202532 0.96202532 0.98701299 0.94805195]
b,svm,2738698813,poly,0.08333333333333337,0.10116731517509725,257,1786,[0.94936709 0.89873418 0.94805195 0.88311688]
b,svm,2738698813,rbf,0.08333333333333337,0.10505836575875482,257,1571,[0.93670886 0.91139241 0.93506494 0.87012987]
b,svm,2738698813,sigmoid,0.34935897435897434,0.38521400778210113,257,3260,[0.64556962 0.64556962 0.64935065 0.66233766]
b,svm,2738698813,linear,0.035211267605633756,0.05964912280701751,285,878623,[0.94444444 0.95833333 0.97142857 0.95714286]
b,svm,2738698813,poly,0.0880281690140845,0.09824561403508769,285,1157,[0.91666667 0.93055556 0.91428571 0.9       ]
b,svm,2738698813,rbf,0.0880281690140845,0.10175438596491226,285,1913,[0.91666667 0.93055556 0.9        0.88571429]
b,svm,2738698813,sigmoid,0.34507042253521125,0.3929824561403509,285,2852,[0.65277778 0.65277778 0.65714286 0.65714286]
b,svm,2738698813,linear,0.01953125,0.06389776357827481,313,85919,[0.95384615 0.984375   0.9375     0.96825397]
b,svm,2738698813,poly,0.08984375,0.08626198083067094,313,1141,[0.89230769 0.921875   0.921875   0.9047619 ]
b,svm,2738698813,rbf,0.08984375,0.09904153354632583,313,1325,[0.89230769 0.9375     0.90625    0.88888889]
b,svm,2738698813,sigmoid,0.35546875,0.3865814696485623,313,2408,[0.64615385 0.640625   0.640625   0.65079365]
b,svm,2738698813,linear,0.022026431718061623,0.06725146198830412,342,226742,[0.98275862 0.92982456 0.94642857 0.96428571]
b,svm,2738698813,poly,0.08810572687224671,0.0964912280701754,342,1328,[0.9137931  0.9122807  0.91071429 0.91071429]
b,svm,2738698813,rbf,0.09251101321585908,0.09941520467836262,342,1614,[0.9137931  0.89473684 0.89285714 0.91071429]
b,svm,2738698813,sigmoid,0.3436123348017621,0.39181286549707606,342,1954,[0.65517241 0.64912281 0.66071429 0.66071429]
b,svm,2738698813,linear,0.025125628140703515,0.06756756756756754,370,103295,[0.94117647 0.96       0.95918367 0.95918367]
b,svm,2738698813,poly,0.07537688442211055,0.09459459459459463,370,868,[0.94117647 0.92       0.89795918 0.89795918]
b,svm,2738698813,rbf,0.085427135678392,0.10540540540540544,370,998,[0.96078431 0.92       0.87755102 0.89795918]
b,svm,2738698813,sigmoid,0.31155778894472363,0.4054054054054054,370,1720,[0.68627451 0.68       0.69387755 0.69387755]
b,svm,2738698813,linear,0.02941176470588236,0.07268170426065168,399,158375,[0.95348837 0.97674419 0.93023256 0.90243902]
b,svm,2738698813,poly,0.07058823529411762,0.09774436090225569,399,1119,[0.95348837 0.95348837 0.90697674 0.87804878]
b,svm,2738698813,rbf,0.08823529411764708,0.10025062656641603,399,878,[0.95348837 0.95348837 0.86046512 0.87804878]
b,svm,2738698813,sigmoid,0.32352941176470584,0.393483709273183,399,1822,[0.6744186  0.6744186  0.6744186  0.68292683]
b,svm,2738698813,linear,0.028169014084507005,0.06557377049180324,427,107384,[0.88888889 0.91666667 1.         0.91428571]
b,svm,2738698813,poly,0.08450704225352113,0.09133489461358313,427,1056,[0.91666667 0.94444444 0.85714286 0.85714286]
b,svm,2738698813,rbf,0.09859154929577463,0.09601873536299765,427,825,[0.88888889 0.91666667 0.88571429 0.85714286]
b,svm,2738698813,sigmoid,0.3380281690140845,0.3840749414519906,427,1218,[0.66666667 0.66666667 0.65714286 0.65714286]
b,svm,2738698813,linear,0.03539823008849563,0.05701754385964908,456,16922,[0.93103448 0.93103448 0.89285714 0.92592593]
b,svm,2738698813,poly,0.08849557522123896,0.10087719298245612,456,959,[0.96551724 0.82758621 0.92857143 0.88888889]
b,svm,2738698813,rbf,0.09734513274336287,0.10087719298245612,456,725,[0.93103448 0.82758621 0.92857143 0.88888889]
b,svm,2738698813,sigmoid,0.3008849557522124,0.39035087719298245,456,1302,[0.68965517 0.68965517 0.71428571 0.7037037 ]
b,svm,2738698813,linear,0.02352941176470591,0.07438016528925617,484,55949,[0.95454545 1.         0.85714286 0.9       ]
b,svm,2738698813,poly,0.08235294117647063,0.09090909090909094,484,802,[0.86363636 0.95454545 0.9047619  0.85      ]
b,svm,2738698813,rbf,0.09411764705882353,0.10123966942148765,484,676,[0.81818182 1.         0.9047619  0.85      ]
b,svm,2738698813,sigmoid,0.2705882352941177,0.390495867768595,484,769,[0.72727273 0.72727273 0.71428571 0.75      ]
b,svm,2738698813,linear,0.0,0.07407407407407407,513,3691,[0.93333333 0.86666667 0.92307692 0.84615385]
b,svm,2738698813,poly,0.1071428571428571,0.12475633528265107,513,633,[0.93333333 0.86666667 0.92307692 0.84615385]
b,svm,2738698813,rbf,0.0892857142857143,0.11695906432748537,513,621,[0.93333333 0.86666667 0.92307692 0.84615385]
b,svm,2738698813,sigmoid,0.25,0.38596491228070173,513,897,[0.73333333 0.73333333 0.76923077 0.76923077]
b,svm,2738698813,linear,0.0,0.11645101663585955,541,595,[0.875      1.         1.         0.83333333]
b,svm,2738698813,poly,0.1071428571428571,0.12384473197781887,541,705,[0.75       0.85714286 1.         0.83333333]
b,svm,2738698813,rbf,0.1428571428571429,0.19778188539741215,541,584,[0.75       0.85714286 0.85714286 0.83333333]
b,svm,2738698813,sigmoid,0.1785714285714286,0.3826247689463955,541,579,[0.75       0.85714286 0.85714286 0.83333333]
b,svm,1248263557,linear,0.033333333333333326,0.0,29,958461,[0.94117647 0.94074074 0.97777778 0.95522388]
b,svm,1248263557,poly,0.08703703703703702,0.06896551724137934,29,3058,[0.91911765 0.8962963  0.88888889 0.91044776]
b,svm,1248263557,rbf,0.0796296296296296,0.06896551724137934,29,3763,[0.93382353 0.9037037  0.88888889 0.93283582]
b,svm,1248263557,sigmoid,0.5685185185185185,0.7241379310344828,29,8556,[0.47058824 0.45925926 0.45925926 0.3880597 ]
b,svm,1248263557,linear,0.03515625,0.0,57,688292,[0.9379845  0.9379845  0.96062992 0.95275591]
b,svm,1248263557,poly,0.08984375,0.07017543859649122,57,2910,[0.93023256 0.89922481 0.88188976 0.91338583]
b,svm,1248263557,rbf,0.080078125,0.07017543859649122,57,3107,[0.93023256 0.90697674 0.88188976 0.92125984]
b,svm,1248263557,sigmoid,0.57421875,0.5789473684210527,57,7777,[0.43410853 0.46511628 0.41732283 0.37795276]
b,svm,1248263557,linear,0.039337474120082816,0.023255813953488413,86,388340,[0.90983607 0.95041322 0.96666667 0.95      ]
