1,2,3
29,15,1
0,5942,109
0,0,76
1,2,3
2,1,1
27,5936,94
0,20,91
1,2,3
0,0,0
29,5953,155
0,4,31
1,2,3
0,0,0
29,5944,153
0,13,33
1,2,3
0,0,0
29,5953,168
0,4,18
1,2,3
0,0,0
29,5950,166
0,7,20
1,2,3
0,0,0
29,5951,168
0,6,18
1,2,3
0,0,0
29,5949,166
0,8,20
1,2,3
26,15,0
0,5626,108
0,0,72
1,2,3
1,1,0
25,5618,95
0,22,85
1,2,3
0,0,0
26,5637,153
0,4,27
1,2,3
0,0,0
26,5627,151
0,14,29
1,2,3
0,0,0
26,5637,163
0,4,17
1,2,3
0,0,0
26,5633,161
0,8,19
1,2,3
0,0,0
26,5635,165
0,6,15
1,2,3
0,0,0
26,5631,162
0,10,18
1,2,3
26,15,0
0,5312,103
0,0,66
1,2,3
1,1,0
25,5307,93
0,19,76
1,2,3
0,0,0
26,5323,146
0,4,23
1,2,3
0,0,0
26,5312,144
0,15,25
1,2,3
0,0,0
26,5322,153
0,5,16
1,2,3
0,0,0
26,5316,150
0,11,19
1,2,3
0,0,0
26,5321,155
0,6,14
1,2,3
0,0,0
26,5319,153
0,8,16
1,2,3
24,13,0
0,5002,96
0,0,62
1,2,3
1,1,0
23,4996,86
0,18,72
1,2,3
0,0,0
24,5012,135
0,3,23
1,2,3
0,0,0
24,5004,134
0,11,24
1,2,3
0,0,0
24,5011,142
0,4,16
1,2,3
0,0,0
24,5008,141
0,7,17
1,2,3
0,0,0
24,5010,144
0,5,14
1,2,3
0,0,0
24,5006,143
0,9,15
1,2,3
23,13,0
0,4686,94
0,0,56
1,2,3
1,0,0
22,4683,86
0,16,64
1,2,3
0,0,0
23,4697,126
0,2,24
1,2,3
0,0,0
23,4689,126
0,10,24
1,2,3
0,0,0
23,4695,134
0,4,16
1,2,3
0,0,0
23,4691,133
0,8,17
1,2,3
0,0,0
23,4693,135
0,6,15
1,2,3
0,0,0
23,4691,135
0,8,15
1,2,3
23,14,0
0,4367,89
0,0,54
1,2,3
1,0,0
22,4368,81
0,13,62
1,2,3
0,0,0
23,4380,119
0,1,24
1,2,3
0,0,0
23,4369,118
0,12,25
1,2,3
0,0,0
23,4376,127
0,5,16
1,2,3
0,0,0
23,4372,126
0,9,17
1,2,3
0,0,0
23,4375,128
0,6,15
1,2,3
0,0,0
23,4374,128
0,7,15
1,2,3
21,11,0
0,4055,85
0,0,51
1,2,3
1,0,0
20,4050,78
0,16,58
1,2,3
0,0,0
21,4065,114
0,1,22
1,2,3
0,0,0
21,4054,112
0,12,24
1,2,3
0,0,0
21,4061,122
0,5,14
1,2,3
0,0,0
21,4057,121
0,9,15
1,2,3
0,0,0
21,4060,123
0,6,13
1,2,3
0,0,0
21,4059,123
0,7,13
1,2,3
19,10,0
0,3740,81
0,0,48
1,2,3
1,0,0
18,3736,75
0,14,54
1,2,3
0,0,0
19,3749,107
0,1,22
1,2,3
0,0,0
19,3739,105
0,11,24
1,2,3
0,0,0
19,3745,115
0,5,14
1,2,3
0,0,0
19,3740,113
0,10,16
1,2,3
0,0,0
19,3744,116
0,6,13
1,2,3
0,0,0
19,3743,116
0,7,13
1,2,3
16,9,0
0,3428,79
0,0,41
1,2,3
1,0,0
15,3426,75
0,11,45
1,2,3
0,0,0
16,3436,101
0,1,19
1,2,3
0,0,0
16,3427,98
0,10,22
1,2,3
0,0,0
16,3434,107
0,3,13
1,2,3
0,0,0
16,3429,107
0,8,13
1,2,3
0,0,0
16,3437,112
0,0,8
1,2,3
0,0,0
16,3437,112
0,0,8
1,2,3
15,9,1
0,3112,73
0,0,38
1,2,3
1,1,1
14,3110,67
0,10,44
1,2,3
0,0,0
15,3121,95
0,0,17
1,2,3
0,0,0
15,3112,92
0,9,20
1,2,3
0,0,0
15,3118,99
0,3,13
1,2,3
0,0,0
15,3111,99
0,10,13
1,2,3
0,0,0
15,3121,104
0,0,8
1,2,3
0,0,0
15,3121,104
0,0,8
1,2,3
13,9,1
0,2800,69
0,0,31
1,2,3
1,1,1
12,2800,64
